id_execucao,id_cenario,grupo,patologia,n_holders,distribuicao,parametro_dist,n_candidatos,tamanho_comite,turnout,n_aprovacoes,n_blocos,frac_proxy,tam_cartel,orcamento_suborno,frac_exchange,frac_colludida,n_rodadas,vantagem_incumbencia,reinveste_recompensa,metrica,camada,media,ic95,n_runs,seed_base
20260703-200911,18,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,6.0,0.0,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.000828,0.000252,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.000828,0.000252,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.000828,0.000252,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.331536,0.009066,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.331536,0.009066,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.331536,0.009066,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,3.228723,0.013273,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,3.228723,0.013273,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,3.228723,0.013273,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,stake,0.33228,0.004976,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,eleito,0.112857,0.001142,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,produzido,0.123208,0.002535,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,92.633333,0.868865,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,6.0,0.0,30,123
20260703-200911,19,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,5.733333,0.16095,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.001017,0.000377,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.001017,0.000377,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.001017,0.000377,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.088034,0.010311,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.088034,0.010311,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.088034,0.010311,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,2.892321,0.014562,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,2.892321,0.014562,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,2.892321,0.014562,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,stake,0.33228,0.004976,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,eleito,0.127023,0.00151,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,produzido,0.137188,0.0028,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,92.633333,0.868865,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,5.2,0.145585,30,123
20260703-200911,20,G4,compra_de_voto,500,uniforme,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,5.133333,0.123724,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,stake,0.997519,0.00023,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,eleito,0.898622,0.017604,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,produzido,0.898782,0.017569,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.133333,0.123724,30,123
20260703-200911,21,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.1,0.109189,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,stake,0.997519,0.00023,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,eleito,0.871603,0.018725,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,produzido,0.872092,0.018632,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.333333,0.171574,30,123
20260703-200911,22,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.3,0.166789,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,stake,0.997519,0.00023,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,eleito,0.852585,0.017202,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,produzido,0.853339,0.017081,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.6,0.178305,30,123
20260703-200911,23,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.433333,0.180357,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,stake,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,0.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,stake,0.997519,0.00023,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,eleito,0.85396,0.01707,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,gini,produzido,0.854794,0.016944,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,1.0,0.0,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,1.566667,0.180357,30,123
20260703-200911,24,G4,compra_de_voto,500,zipf,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,1.4,0.178305,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.010976,0.003154,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.010976,0.003154,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.010976,0.003154,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.734319,0.23869,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.734319,0.23869,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.734319,0.23869,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,4.137228,0.312163,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,4.137228,0.312163,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,4.137228,0.312163,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,stake,0.670144,0.029135,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,eleito,0.244295,0.018602,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,gini,produzido,0.245113,0.019044,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,13.533333,4.225454,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,4.7,0.166789,30,123
20260703-200911,25,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.0,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,4.7,0.166789,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.016217,0.008174,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.016217,0.008174,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.016217,0.008174,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.755488,0.231195,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.755488,0.231195,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.755488,0.231195,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,4.218263,0.300546,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,4.218263,0.300546,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,4.218263,0.300546,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,stake,0.670144,0.029135,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,eleito,0.244925,0.016867,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,gini,produzido,0.246428,0.017222,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,13.533333,4.225454,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,4.766667,0.180357,30,123
20260703-200911,26,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.02,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,4.7,0.166789,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.013583,0.007588,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.013583,0.007588,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.013583,0.007588,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.633668,0.219096,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.633668,0.219096,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.633668,0.219096,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,4.031267,0.277404,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,eleito,4.031267,0.277404,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,custo_takeover_51,produzido,4.031267,0.277404,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,stake,0.670144,0.029135,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,eleito,0.254762,0.017145,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,gini,produzido,0.25642,0.017483,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,stake,13.533333,4.225454,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,eleito,4.633333,0.198981,30,123
20260703-200911,27,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.05,0.0,0.0,1,0.0,0.0,coef_nakamoto,produzido,4.633333,0.198981,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,stake,0.006983,0.002125,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,eleito,0.006983,0.002125,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_por_cadeira,produzido,0.006983,0.002125,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,stake,2.431487,0.206427,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,eleito,2.431487,0.206427,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover,produzido,2.431487,0.206427,30,123
20260703-200911,28,G4,compra_de_voto,1000,pareto,1.16,100,21,1.0,30,10000,0.0,0,0.1,0.0,0.0,1,0.0,0.0,custo_takeover_51,stake,3.727807,0.275954,30,123
